frame,curTime,name,Position,curLapNum,curLapTime,LapDistance,sector,steer,throttle,brake,gear,engineRPM,LapInvalid,TC,ABS,AI
23900,2022/4/22 20:22,h0,1,2,75.816,5324.56,2,0,1,0,7,11128,0,0,0,0
23901,2022/4/22 20:22,h0,1,2,75.816,5324.56,2,0,1,0,7,11153,0,0,0,0
23902,2022/4/22 20:22,h0,1,2,75.924,5332.98,2,0,1,0,7,11179,0,0,0,0
23903,2022/4/22 20:22,h0,1,2,75.982,5337.45,2,0,1,0,7,11204,0,0,0,0
23904,2022/4/22 20:22,h0,1,2,76.034,5341.4,2,-0.017299,1,0,7,11228,0,0,0,0
23905,2022/4/22 20:22,h0,1,2,76.083,5345.26,2,-0.03125,1,0,7,11249,0,0,0,0
23906,2022/4/22 20:22,h0,1,2,76.083,5345.26,2,-0.03125,1,0,7,11257,0,0,0,0
23908,2022/4/22 20:22,h0,1,2,76.234,5357,2,-0.000681,1,0,7,11273,0,0,0,0
23909,2022/4/22 20:22,h0,1,2,76.234,5357,2,0,1,0,7,11301,0,0,0,0
23910,2022/4/22 20:22,h0,1,2,76.337,5364.89,2,0,1,0,7,11336,0,0,0,0
23911,2022/4/22 20:22,h0,1,2,76.387,5368.83,2,0,1,0,7,11348,0,0,0,0
23912,2022/4/22 20:22,h0,1,2,76.438,5372.84,2,0,1,0,7,11358,0,0,0,0
23913,2022/4/22 20:22,h0,1,2,76.488,5376.78,2,0,1,0,7,11376,0,0,0,0
23914,2022/4/22 20:22,h0,1,2,76.538,5380.75,2,0,1,0,7,11388,0,0,0,0
23915,2022/4/22 20:22,h0,1,2,76.591,5384.74,2,0,1,0,7,11413,0,0,0,0
23917,2022/4/22 20:22,h0,1,2,76.7,5393.35,2,0,1,0,7,11455,0,0,0,0
23918,2022/4/22 20:22,h0,1,2,76.75,5397.33,2,0,1,0,7,11457,0,0,0,0
23919,2022/4/22 20:22,h0,1,2,76.801,5401.34,2,0,1,0,7,11473,0,0,0,0
23920,2022/4/22 20:22,h0,1,2,76.853,5405.34,2,0,1,0,7,11491,0,0,0,0
23921,2022/4/22 20:22,h0,1,2,76.853,5405.34,2,0,1,0,7,11518,0,0,0,0
23922,2022/4/22 20:22,h0,1,2,76.853,5405.34,2,0,1,0,7,11530,0,0,0,0
23923,2022/4/22 20:22,h0,1,2,77.007,5417.85,2,0,1,0,7,11554,0,0,0,0
23924,2022/4/22 20:22,h0,1,2,77.066,5422.76,2,0,1,0,7,11570,0,0,0,0
23926,2022/4/22 20:22,h0,1,2,77.111,5426.43,2,0,1,0,7,11573,0,0,0,0
23928,2022/4/22 20:22,h0,1,2,77.216,5434.72,2,0,1,0,7,11607,0,0,0,0
23929,2022/4/22 20:22,h0,1,2,77.271,5438.89,2,0,1,0,7,11611,0,0,0,0
23930,2022/4/22 20:22,h0,1,2,77.331,5443.68,2,0,0.896435,0.05918,7,11598,0,0,0,0
23931,2022/4/22 20:22,h0,1,2,77.378,5447.5,2,0,0.378208,0.539601,6,12794,0,0,0,0
23932,2022/4/22 20:22,h0,1,2,77.434,5451.77,2,0,0.026945,0.986527,6,12556,0,0,0,0
23933,2022/4/22 20:22,h0,1,2,77.49,5456.09,2,0,0,1,6,12135,0,0,0,0
23934,2022/4/22 20:22,h0,1,2,77.535,5459.44,2,0,0,1,5,12066,0,0,0,0
23935,2022/4/22 20:22,h0,1,2,77.535,5459.44,2,0,0,1,5,12828,0,0,0,0
23936,2022/4/22 20:22,h0,1,2,77.535,5459.44,2,0,0,1,5,12631,0,0,0,0
23937,2022/4/22 20:22,h0,1,2,77.535,5459.44,2,0,0,1,5,12193,0,0,0,0
23938,2022/4/22 20:22,h0,1,2,77.753,5474.09,2,0,0,1,5,11785,0,0,0,0
23941,2022/4/22 20:22,h0,1,2,77.909,5483.41,2,0,0,1,4,12086,0,0,0,0
23942,2022/4/22 20:22,h0,1,2,77.909,5483.41,2,-0.03125,0,1,4,11883,0,0,0,0
23944,2022/4/22 20:22,h0,1,2,78.068,5491.81,2,-0.03125,0,1,4,11003,0,0,0,0
23946,2022/4/22 20:22,h0,1,2,78.121,5494.44,2,-0.0625,0,1,4,10589,0,0,0,0
23947,2022/4/22 20:22,h0,1,2,78.172,5496.88,2,-0.09375,0,0.999945,4,10122,0,0,0,0
23948,2022/4/22 20:22,h0,1,2,78.224,5499.32,2,-0.103886,0,0.856415,4,9652,0,0,0,0
23949,2022/4/22 20:22,h0,1,2,78.277,5501.61,2,-0.125,0,0.601096,4,9512,0,0,0,0
23950,2022/4/22 20:22,h0,1,2,78.332,5503.96,2,-0.155727,0,0.439592,4,9321,0,0,0,0
23951,2022/4/22 20:22,h0,1,2,78.387,5506.26,2,-0.206375,0,0.375,4,9144,0,0,0,0
23952,2022/4/22 20:22,h0,1,2,78.441,5508.51,2,-0.284434,0,0.3125,4,8962,0,0,0,0
23953,2022/4/22 20:22,h0,1,2,78.495,5510.62,2,-0.3125,0,0.3125,4,8827,0,0,0,0
23954,2022/4/22 20:22,h0,1,2,78.495,5510.62,2,-0.34375,0,0.3125,4,8616,0,0,0,0
23957,2022/4/22 20:22,h0,1,2,78.605,5514.81,2,-0.34375,0,0.292788,4,8453,0,0,0,0
23958,2022/4/22 20:22,h0,1,2,78.605,5514.81,2,-0.34375,0,0.25,4,8320,0,0,0,0
23959,2022/4/22 20:22,h0,1,2,78.715,5518.8,2,-0.34375,0,0.1875,4,10913,0,0,0,0
23960,2022/4/22 20:22,h0,1,2,78.773,5520.76,2,-0.314651,0,0.129301,4,8170,0,0,0,0
23961,2022/4/22 20:22,h0,1,2,78.826,5522.62,2,-0.3125,0,0.125,4,8026,0,0,0,0
23962,2022/4/22 20:22,h0,1,2,78.878,5524.31,2,-0.3125,0,0.125,4,7938,0,0,0,0
23963,2022/4/22 20:22,h0,1,2,78.93,5525.96,2,-0.317817,0,0.125,4,9216,0,0,0,0
23964,2022/4/22 20:22,h0,1,2,78.983,5527.66,2,-0.386918,0,0.125,4,7816,0,0,0,0
23965,2022/4/22 20:22,h0,1,2,79.036,5529.34,2,-0.40625,0.044944,0.125,4,7722,0,0,0,0
23966,2022/4/22 20:22,h0,1,2,79.087,5531.01,2,-0.4375,0.0625,0.125,4,7647,0,0,0,0
23968,2022/4/22 20:22,h0,1,2,79.139,5532.75,2,-0.4375,0.0625,0.125,4,9380,0,0,0,0
23969,2022/4/22 20:22,h0,1,2,79.19,5534.55,2,-0.4375,0.0625,0.125,4,7555,0,0,0,0
23970,2022/4/22 20:22,h0,1,2,79.242,5536.33,2,-0.46875,0.0625,0.125,4,7395,0,0,0,0
23971,2022/4/22 20:22,h0,1,2,79.295,5538.34,2,-0.46875,0.0625,0.094616,4,7319,0,0,0,0
23972,2022/4/22 20:22,h0,1,2,79.346,5541.11,2,-0.46875,0.0625,0.0625,4,8777,0,0,0,0
23973,2022/4/22 20:22,h0,1,2,79.398,5543.97,2,-0.46875,0.0625,0.055108,4,7316,0,0,0,0
23975,2022/4/22 20:22,h0,1,2,79.503,5550.07,2,-0.5,0.0625,0,4,7152,0,0,0,0
23977,2022/4/22 20:22,h0,1,2,79.605,5554.58,2,-0.5,0.167648,0,4,7432,0,0,0,0
23978,2022/4/22 20:22,h0,1,2,79.656,5556.73,2,-0.5,0.248847,0,4,7218,0,0,0,0
23979,2022/4/22 20:22,h0,1,2,79.707,5558.78,2,-0.5,0.380611,0,4,7216,0,0,0,0
23980,2022/4/22 20:22,h0,1,2,79.758,5560.79,2,-0.5,0.4375,0,4,8827,0,0,0,0
23981,2022/4/22 20:22,h0,1,2,79.81,5562.59,2,-0.5,0.5,0,4,7532,0,0,0,0
23982,2022/4/22 20:22,h0,1,2,79.81,5562.59,2,-0.5,0.5,0,4,7441,0,0,0,0
23983,2022/4/22 20:22,h0,1,2,79.917,5565.89,2,-0.5,0.5,0,4,7481,0,0,0,0
23984,2022/4/22 20:22,h0,1,2,79.97,5567.54,2,-0.46875,0.518646,0,4,9588,0,0,0,0
23985,2022/4/22 20:22,h0,1,2,80.021,5569.28,2,-0.450847,0.5625,0,4,7959,0,0,0,0
23986,2022/4/22 20:22,h0,1,2,80.074,5571.03,2,-0.379846,0.5625,0,4,7797,0,0,0,0
23988,2022/4/22 20:22,h0,1,2,80.074,5571.03,2,-0.324382,0.5625,0,4,7781,0,0,0,0
23989,2022/4/22 20:22,h0,1,2,80.18,5574.56,2,-0.246355,0.5625,0,4,9711,0,0,0,0
23990,2022/4/22 20:22,h0,1,2,80.233,5576.37,2,-0.144202,0.612199,0,4,8283,0,0,0,0
23992,2022/4/22 20:22,h0,1,2,80.339,5580.1,2,0.0625,0.625,0,4,8651,0,0,0,0
23993,2022/4/22 20:22,h0,1,2,80.392,5582,2,0.20735,0.8049,0,4,9693,0,0,0,0
23994,2022/4/22 20:22,h0,1,2,80.445,5583.92,2,0.324289,0.765342,0,4,8569,0,0,0,0
23995,2022/4/22 20:22,h0,1,2,80.497,5585.83,2,0.406857,0.435073,0,4,8313,0,0,0,0
23996,2022/4/22 20:22,h0,1,2,80.552,5587.76,2,0.464678,0.203788,0,4,9537,0,0,0,0
23997,2022/4/22 20:22,h0,1,2,80.594,5589.49,2,0.46875,0.078716,0,4,8691,0,0,0,0
23999,2022/4/22 20:22,h0,1,2,80.66,5591.92,2,0.4375,0.100834,0,4,8208,0,0,0,0
24001,2022/4/22 20:22,h0,1,2,80.759,5595.75,2,0.467477,0.0625,0,4,9511,0,0,0,0
24002,2022/4/22 20:22,h0,1,2,80.814,5597.89,2,0.46875,0.0625,0,4,8369,0,0,0,0
24003,2022/4/22 20:22,h0,1,2,80.857,5599.67,2,0.46875,0,0,4,8077,0,0,0,0
24004,2022/4/22 20:22,h0,1,2,80.915,5601.97,2,0.46875,0,0,4,7974,0,0,0,0
24005,2022/4/22 20:22,h0,1,2,80.971,5604.28,2,0.46875,0,0,4,8566,0,0,0,0
24006,2022/4/22 20:22,h0,1,2,81.016,5606.33,2,0.46875,0.022648,0,4,9414,0,0,0,0
24007,2022/4/22 20:22,h0,1,2,81.016,5606.33,2,0.46875,0.076327,0,5,7574,0,0,0,0
24009,2022/4/22 20:22,h0,1,2,81.118,5610.98,2,0.46875,0.215393,0,5,6856,0,0,0,0
24011,2022/4/22 20:22,h0,1,2,81.219,5615.52,2,0.46875,0.488456,0,5,8944,0,0,0,0
24012,2022/4/22 20:22,h0,1,2,81.276,5618.2,2,0.46875,0.538818,0,5,7206,0,0,0,0
24013,2022/4/22 20:22,h0,1,2,81.321,5620.28,2,0.463477,0.583593,0,5,7030,0,0,0,0
24014,2022/4/22 20:22,h0,1,2,81.376,5623.1,2,0.442243,0.668528,0,5,7857,0,0,0,0
24015,2022/4/22 20:22,h0,1,2,81.422,5625.2,2,0.423988,0.6875,0,5,9441,0,0,0,0
24016,2022/4/22 20:22,h0,1,2,81.479,5627.78,2,0.401658,0.6875,0,5,7650,0,0,0,0
24017,2022/4/22 20:22,h0,1,2,81.524,5629.83,2,0.383482,0.6875,0,5,7464,0,0,0,0
24018,2022/4/22 20:22,h0,1,2,81.585,5632.4,2,0.345721,0.6875,0,5,8704,0,0,0,0
24020,2022/4/22 20:22,h0,1,2,81.635,5634.52,2,0.3125,0.6875,0,5,8485,0,0,0,0
24021,2022/4/22 20:22,h0,1,2,81.635,5634.52,2,0.287016,0.6875,0,5,7492,0,0,0,0
24023,2022/4/22 20:22,h0,1,2,81.744,5639.02,2,0.278167,0.693666,0,5,9291,0,0,0,0
24024,2022/4/22 20:22,h0,1,2,81.843,5642.77,2,0.262414,0.725172,0,5,8525,0,0,0,0
24027,2022/4/22 20:22,h0,1,2,82.006,5648.85,2,0.200275,0.75,0,5,9660,0,0,0,0
24028,2022/4/22 20:22,h0,1,2,82.058,5650.94,2,0.242075,0.796651,0,5,8620,0,0,0,0
24029,2022/4/22 20:22,h0,1,2,82.108,5652.92,2,0.28125,0.8125,0,5,8255,0,0,0,0
24031,2022/4/22 20:22,h0,1,2,82.211,5656.95,2,0.244182,0.8125,0,5,10318,0,0,0,0
24032,2022/4/22 20:22,h0,1,2,82.261,5659,2,0.190953,0.8125,0,5,9453,0,0,0,0
24033,2022/4/22 20:22,h0,1,2,82.312,5661.11,2,0.15625,0.8125,0,5,8798,0,0,0,0
24034,2022/4/22 20:22,h0,1,2,82.371,5663.58,2,0.15625,0.8125,0,5,8659,0,0,0,0
24035,2022/4/22 20:22,h0,1,2,82.421,5665.71,2,0.12651,0.8125,0,5,10625,0,0,0,0
24036,2022/4/22 20:22,h0,1,2,82.471,5667.87,2,0.125,0.836084,0,5,9731,0,0,0,0
24037,2022/4/22 20:22,h0,1,2,82.53,5670.44,2,0.096159,0.875,0,5,9022,0,0,0,0
24038,2022/4/22 20:22,h0,1,2,82.58,5672.59,2,0.09375,0.875,0,5,8997,0,0,0,0
24040,2022/4/22 20:22,h0,1,2,82.639,5675.16,2,0.07339,0.915721,0,5,9013,0,0,0,0
24041,2022/4/22 20:22,h0,1,2,82.686,5677.36,2,0.031395,0.9375,0,5,9013,0,0,0,0
24042,2022/4/22 20:22,h0,1,2,82.743,5680,2,0.071827,1,0,5,9173,0,0,0,0
24043,2022/4/22 20:22,h0,1,2,82.743,5680,2,0.09375,1,0,5,9233,0,0,0,0
24044,2022/4/22 20:22,h0,1,2,82.851,5685.06,2,0.125,1,0,5,9418,0,0,0,0
24045,2022/4/22 20:22,h0,1,2,82.9,5687.41,2,0.125,1,0,5,9538,0,0,0,0
24046,2022/4/22 20:22,h0,1,2,82.957,5690.29,2,0.125,1,0,5,9680,0,0,0,0
24047,2022/4/22 20:22,h0,1,2,83.008,5692.76,2,0.125,1,0,5,9786,0,0,0,0
24048,2022/4/22 20:22,h0,1,2,83.057,5695.25,2,0.125,1,0,5,9904,0,0,0,0
24049,2022/4/22 20:22,h0,1,2,83.108,5697.76,2,0.125,1,0,5,10007,0,0,0,0
24050,2022/4/22 20:22,h0,1,2,83.168,5700.75,2,0.125,1,0,5,10133,0,0,0,0
24051,2022/4/22 20:22,h0,1,2,83.218,5703.28,2,0.125,1,0,5,10248,0,0,0,0
24052,2022/4/22 20:22,h0,1,2,83.268,5705.91,2,0.125,1,0,5,10378,0,0,0,0
24053,2022/4/22 20:22,h0,1,2,83.327,5709.04,2,0.125,1,0,5,10510,0,0,0,0
24054,2022/4/22 20:22,h0,1,2,83.327,5709.04,2,0.125,1,0,5,10602,0,0,0,0
24056,2022/4/22 20:22,h0,1,2,83.479,5717.15,2,0.15625,1,0,5,10774,0,0,0,0
24057,2022/4/22 20:22,h0,1,2,83.479,5717.15,2,0.15625,1,0,5,10893,0,0,0,0
24059,2022/4/22 20:22,h0,1,2,83.582,5722.82,2,0.15625,1,0,5,10998,0,0,0,0
24061,2022/4/22 20:22,h0,1,2,83.634,5725.75,2,0.15625,1,0,5,11080,0,0,0,0
24062,2022/4/22 20:22,h0,1,2,83.687,5728.65,2,0.125,1,0,5,11174,0,0,0,0
24063,2022/4/22 20:22,h0,1,2,83.738,5731.53,2,0.125,1,0,5,11274,0,0,0,0
24064,2022/4/22 20:22,h0,1,2,83.79,5734.54,2,0.126727,1,0,5,11348,0,0,0,0
24065,2022/4/22 20:22,h0,1,2,83.841,5737.58,2,0.15625,1,0,5,11439,0,0,0,0
24066,2022/4/22 20:22,h0,1,2,83.893,5740.56,2,0.15625,1,0,5,11523,0,0,0,0
24068,2022/4/22 20:22,h0,1,2,83.997,5746.67,2,0.15625,1,0,5,11693,0,0,0,0
24070,2022/4/22 20:22,h0,1,2,84.099,5752.63,2,0.15625,1,0,6,11717,0,0,0,0
24072,2022/4/22 20:22,h0,1,2,84.157,5756.17,2,0.15625,1,0,6,10371,0,0,0,0
24073,2022/4/22 20:22,h0,1,2,84.205,5759.08,2,0.126679,1,0,6,10355,0,0,0,0
24074,2022/4/22 20:22,h0,1,2,84.263,5762.59,2,0.125,1,0,6,10407,0,0,0,0
24075,2022/4/22 20:22,h0,1,2,84.313,5765.62,2,0.151068,1,0,6,10470,0,0,0,0
24076,2022/4/22 20:22,h0,1,2,84.37,5769.15,2,0.15625,1,0,6,10544,0,0,0,0
24077,2022/4/22 20:22,h0,1,2,84.419,5772.14,2,0.15625,1,0,6,10580,0,0,0,0
24078,2022/4/22 20:22,h0,1,2,84.474,5775.72,2,0.15625,1,0,6,10648,0,0,0,0
24079,2022/4/22 20:22,h0,1,2,84.523,5778.7,2,0.15625,1,0,6,10712,0,0,0,0
24080,2022/4/22 20:22,h0,1,2,84.579,5782.33,2,0.15625,1,0,6,10778,0,0,0,0
24082,2022/4/22 20:22,h0,1,2,84.628,5785.48,2,0.185484,1,0,6,10801,0,0,0,0
24083,2022/4/22 20:22,h0,1,2,84.687,5789.35,2,0.1875,1,0,6,10884,0,0,0,0
24084,2022/4/22 20:22,h0,1,2,84.733,5792.91,2,0.162042,1,0,6,10940,0,0,0,0
24085,2022/4/22 20:22,h0,1,2,84.79,5797.28,2,0.15625,1,0,6,11011,0,0,0,0
24086,2022/4/22 20:22,h0,1,2,84.838,5800.96,2,0.15625,1,0,6,11048,0,0,0,0
24087,2022/4/22 20:22,h0,1,2,84.895,5805.26,2,0.132374,1,0,6,11067,0,0,0,0
24089,2022/4/22 20:22,h0,1,2,85.002,5813,2,0.125,1,0,6,11166,0,0,0,0
24090,2022/4/22 20:22,h0,1,2,85.049,5816.4,2,0.125,1,0,6,11190,0,0,0,0
24091,2022/4/22 20:22,h0,1,2,85.107,5820.44,2,0.125,1,0,6,11231,0,0,0,0
24093,2022/4/22 20:22,h0,1,2,85.154,5823.63,2,0.125,1,0,6,11281,0,0,0,0
24094,2022/4/22 20:22,h0,1,2,85.21,5827.37,2,0.125,1,0,6,11309,0,0,0,0
24095,2022/4/22 20:22,h0,1,2,85.259,5830.67,2,0.118383,1,0,6,11359,0,0,0,0
24096,2022/4/22 20:22,h0,1,2,85.259,5830.67,2,0.09375,1,0,6,11407,0,0,0,0
24097,2022/4/22 20:22,h0,1,2,85.364,5837.7,2,0.0625,1,0,6,11430,0,0,0,0
24098,2022/4/22 20:22,h0,1,2,85.421,5841.59,2,0.0625,1,0,6,11477,0,0,0,0
24099,2022/4/22 20:22,h0,1,2,85.469,5844.9,2,0.0625,1,0,6,11524,0,0,0,0
24100,2022/4/22 20:22,h0,1,2,85.525,5848.89,2,0.0625,1,0,7,11036,0,0,0,0
24101,2022/4/22 20:22,h0,1,2,85.572,5852.18,2,0.0625,1,0,7,10159,0,0,0,0
24103,2022/4/22 20:22,h0,1,2,85.632,5856.32,2,0.049848,1,0,7,10169,0,0,0,0
24104,2022/4/22 20:22,h0,1,2,85.632,5856.32,2,0.03125,1,0,7,10185,0,0,0,0
24105,2022/4/22 20:22,h0,1,2,85.738,5863.69,2,0.03125,1,0,7,10238,0,0,0,0
24106,2022/4/22 20:22,h0,1,2,85.787,5867.12,2,0.03125,1,0,7,10275,0,0,0,0
24107,2022/4/22 20:22,h0,1,2,85.844,5871.2,2,0.03125,1,0,7,10294,0,0,0,0
24108,2022/4/22 20:22,h0,1,2,85.892,5874.72,2,0.03125,1,0,7,10326,0,0,0,0
24109,2022/4/22 20:22,h0,1,2,85.952,5878.83,2,0.03125,1,0,7,10371,0,0,0,0
24110,2022/4/22 20:22,h0,1,2,85.999,5882.32,2,0.03125,1,0,7,10412,0,0,0,0
24111,2022/4/22 20:22,h0,1,2,86.059,5886.67,2,0.021208,1,0,7,10462,0,0,0,0
24112,2022/4/22 20:22,h0,1,2,86.11,5890.32,2,0,1,0,7,10502,0,0,0,0
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
