frame,curTime,name,Position,curLapNum,curLapTime,sector,steer,throttle,brake,gear,engineRPM,LapInvalid,TC,ABS,AI
3068,2022/3/25 20:05,Kimi810,16,1,7.062,0,0.388093,0.375,0,3,7339,0,0,1,0
3070,2022/3/25 20:05,Kimi810,16,1,7.109,0,0.371759,0.381482,0,3,10209,0,0,1,0
3071,2022/3/25 20:05,Kimi810,16,1,7.165,0,0.360178,0.404644,0,3,8185,0,0,1,0
3072,2022/3/25 20:05,Kimi810,16,1,7.211,0,0.350547,0.423905,0,3,7681,0,0,1,0
3073,2022/3/25 20:05,Kimi810,16,1,7.268,0,0.34375,0.447419,0,3,7631,0,0,1,0
3074,2022/3/25 20:05,Kimi810,16,1,7.315,0,0.34375,0.466853,0,3,10413,0,0,1,0
3075,2022/3/25 20:05,Kimi810,16,1,7.37,0,0.34375,0.489831,0,3,8508,0,0,1,0
3076,2022/3/25 20:05,Kimi810,16,1,7.418,0,0.33373,0.51002,0,3,8094,0,0,1,0
3077,2022/3/25 20:05,Kimi810,16,1,7.474,0,0.310312,0.533438,0,3,8077,0,0,1,0
3078,2022/3/25 20:05,Kimi810,16,1,7.522,0,0.290432,0.553318,0,3,8186,0,0,1,0
3079,2022/3/25 20:05,Kimi810,16,1,7.522,0,0.28125,0.5625,0,3,8322,0,0,1,0
3081,2022/3/25 20:05,Kimi810,16,1,7.625,0,0.28125,0.5625,0,3,8409,0,0,1,0
3082,2022/3/25 20:05,Kimi810,16,1,7.681,0,0.28125,0.5625,0,3,8507,0,0,1,0
3083,2022/3/25 20:05,Kimi810,16,1,7.728,0,0.267093,0.5625,0,3,8594,0,0,1,0
3084,2022/3/25 20:05,Kimi810,16,1,7.786,0,0.24291,0.5625,0,3,8717,0,0,1,0
3085,2022/3/25 20:05,Kimi810,16,1,7.834,0,0.222923,0.5625,0,3,8822,0,0,1,0
3086,2022/3/25 20:05,Kimi810,16,1,7.891,0,0.21875,0.581797,0,3,8958,0,0,1,0
3087,2022/3/25 20:05,Kimi810,16,1,7.939,0,0.21875,0.601917,0,3,9082,0,0,1,0
3088,2022/3/25 20:05,Kimi810,16,1,7.998,0,0.218287,0.625925,0,3,9224,0,0,1,0
3089,2022/3/25 20:05,Kimi810,16,1,8.046,0,0.208276,0.645948,0,3,9377,0,0,1,0
3090,2022/3/25 20:05,Kimi810,16,1,8.094,0,0.19842,0.665661,0,3,9537,0,0,1,0
3091,2022/3/25 20:05,Kimi810,16,1,8.153,0,0.1875,0.6875,0,3,9718,0,0,1,0
3092,2022/3/25 20:05,Kimi810,16,1,8.2,0,0.1875,0.6875,0,3,9881,0,0,1,0
3093,2022/3/25 20:05,Kimi810,16,1,8.255,0,0.1875,0.6875,0,3,10056,0,0,1,0
3095,2022/3/25 20:05,Kimi810,16,1,8.362,0,0.174703,0.738687,0,3,10283,0,0,1,0
3096,2022/3/25 20:05,Kimi810,16,1,8.409,0,0.165172,0.776812,0,3,10438,0,0,1,0
3097,2022/3/25 20:05,Kimi810,16,1,8.466,0,0.151072,0.817678,0,3,10616,0,0,1,0
3098,2022/3/25 20:05,Kimi810,16,1,8.512,0,0.132585,0.836165,0,3,10829,0,0,1,0
3099,2022/3/25 20:05,Kimi810,16,1,8.569,0,0.109988,0.858763,0,3,11085,0,0,1,0
3101,2022/3/25 20:05,Kimi810,16,1,8.615,0,0.091616,0.879269,0,4,10919,0,0,1,0
3102,2022/3/25 20:05,Kimi810,16,1,8.67,0,0.068658,0.925185,0,4,10346,0,0,1,0
3103,2022/3/25 20:05,Kimi810,16,1,8.718,0,0.049055,0.96439,0,4,10463,0,0,1,0
3104,2022/3/25 20:05,Kimi810,16,1,8.774,0,0.023719,1,0,4,10723,0,0,1,0
3105,2022/3/25 20:05,Kimi810,16,1,8.822,0,-0.005327,1,0,4,10831,0,0,1,0
